codigo,municipio,pib_mil_reais
2204204,Francisco Santos - PI,83053
2204303,Fronteiras - PI,124838
2204352,Geminiano - PI,59302
2204402,Gilbués - PI,416900
2204501,Guadalupe - PI,637210
2204550,Guaribas - PI,45099
2204600,Hugo Napoleão - PI,34066
2204659,Ilha Grande - PI,119727
2204709,Inhuma - PI,163649
2204808,Ipiranga do Piauí - PI,82428
2204907,Isaías Coelho - PI,80798
2205003,Itainópolis - PI,108203
2205102,Itaueira - PI,131859
2205151,Jacobina do Piauí - PI,69073
2205201,Jaicós - PI,191773
2205250,Jardim do Mulato - PI,39633
2205276,Jatobá do Piauí - PI,58752
2205300,Jerumenha - PI,63533
2205359,João Costa - PI,69289
2205409,Joaquim Pires - PI,118898
2205458,Joca Marques - PI,46226
2205508,José de Freitas - PI,390737
2205516,Juazeiro do Piauí - PI,55948
2205524,Júlio Borges - PI,78729
2205532,Jurema - PI,43566
2205540,Lagoinha do Piauí - PI,40519
2205557,Lagoa Alegre - PI,77320
2205565,Lagoa do Barro do Piauí - PI,537525
2205573,Lagoa de São Francisco - PI,54980
2205581,Lagoa do Piauí - PI,74653
2205599,Lagoa do Sítio - PI,48595
2205607,Landri Sales - PI,109799
2205706,Luís Correia - PI,378632
2205805,Luzilândia - PI,241246
2205854,Madeiro - PI,75141
2205904,Manoel Emídio - PI,54807
2205953,Marcolândia - PI,198363
2206001,Marcos Parente - PI,54884
2206050,Massapê do Piauí - PI,52130
2206100,Matias Olímpio - PI,95557
2206209,Miguel Alves - PI,312836
2206308,Miguel Leão - PI,23618
2206357,Milton Brandão - PI,53563
2206407,Monsenhor Gil - PI,127395
2206506,Monsenhor Hipólito - PI,72882
2206605,Monte Alegre do Piauí - PI,298089
2206654,Morro Cabeça no Tempo - PI,39149
2206670,Morro do Chapéu do Piauí - PI,62450
2206696,Murici dos Portelas - PI,74909
2206704,Nazaré do Piauí - PI,67047
2206720,Nazária - PI,94898
2206753,Nossa Senhora de Nazaré - PI,47885
2206803,Nossa Senhora dos Remédios - PI,78547
2206902,Novo Oriente do Piauí - PI,58176
2206951,Novo Santo Antônio - PI,31237
2207009,Oeiras - PI,584518
2207108,Olho D'Água do Piauí - PI,28731
2207207,Padre Marcos - PI,73919
2207306,Paes Landim - PI,44250
2207355,Pajeú do Piauí - PI,52581
2207405,Palmeira do Piauí - PI,141457
2207504,Palmeirais - PI,138834
2207553,Paquetá - PI,44237
2207603,Parnaguá - PI,119216
2207702,Parnaíba - PI,2973925
2207751,Passagem Franca do Piauí - PI,48758
2207777,Patos do Piauí - PI,64630
2207793,Pau D'Arco do Piauí - PI,33613
2207801,Paulistana - PI,267774
2207850,Pavussu - PI,37693
2207900,Pedro II - PI,386328
2207934,Pedro Laurentino - PI,31322
2207959,Nova Santa Rita - PI,43931
2208007,Picos - PI,1941759
2208106,Pimenteiras - PI,106976
2208205,Pio IX - PI,202556
2208304,Piracuruca - PI,363519
2208403,Piripiri - PI,917296
2208502,Porto - PI,118547
2208551,Porto Alegre do Piauí - PI,39212
2208601,Prata do Piauí - PI,27584
2208650,Queimada Nova - PI,253314
2208700,Redenção do Gurguéia - PI,97930
2208809,Regeneração - PI,264517
2208858,Riacho Frio - PI,46279
2208874,Ribeira do Piauí - PI,217390
2208908,Ribeiro Gonçalves - PI,695855
2209005,Rio Grande do Piauí - PI,61491
2209104,Santa Cruz do Piauí - PI,61012
2209153,Santa Cruz dos Milagres - PI,45473
2209203,Santa Filomena - PI,615148
2209302,Santa Luz - PI,62465
2209351,Santana do Piauí - PI,40807
2209377,Santa Rosa do Piauí - PI,50228
2209401,Santo Antônio de Lisboa - PI,72021
2209450,Santo Antônio dos Milagres - PI,18051
2209500,Santo Inácio do Piauí - PI,40377
2209559,São Braz do Piauí - PI,39471
2209609,São Félix do Piauí - PI,32116
2209658,São Francisco de Assis do Piauí - PI,55545
2209708,São Francisco do Piauí - PI,58406
2209757,São Gonçalo do Gurguéia - PI,54607
2209807,São Gonçalo do Piauí - PI,56735
2209856,São João da Canabrava - PI,49321
2209872,São João da Fronteira - PI,60925
2209906,São João da Serra - PI,59723
2209955,São João da Varjota - PI,36648
2209971,São João do Arraial - PI,68235
2210003,São João do Piauí - PI,426952
2210052,São José do Divino - PI,63754
2210102,São José do Peixe - PI,42837
2210201,São José do Piauí - PI,68088
2210300,São Julião - PI,59545
2210359,São Lourenço do Piauí - PI,45314
2210375,São Luis do Piauí - PI,25333
2210383,São Miguel da Baixa Grande - PI,27272
2210391,São Miguel do Fidalgo - PI,47464
2210409,São Miguel do Tapuio - PI,163378
2210508,São Pedro do Piauí - PI,134836
2210607,São Raimundo Nonato - PI,566295
2210623,Sebastião Barros - PI,46712
2210631,Sebastião Leal - PI,255418
2210656,Sigefredo Pacheco - PI,78161
2210706,Simões - PI,434505
2210805,Simplício Mendes - PI,182912
2210904,Socorro do Piauí - PI,41067
2210938,Sussuapara - PI,76908
2210953,Tamboril do Piauí - PI,30388
2210979,Tanque do Piauí - PI,33181
2211001,Teresina - PI,23954511
2211100,União - PI,420370
2211209,Uruçuí - PI,2829979
2211308,Valença do Piauí - PI,289698
2211357,Várzea Branca - PI,44541
2211407,Várzea Grande - PI,40996
2211506,Vera Mendes - PI,31078
2211605,Vila Nova do Piauí - PI,37035
2211704,Wall Ferraz - PI,38008
2300101,Abaiara - CE,117971
2300150,Acarape - CE,179994
2300200,Acaraú - CE,1020201
2300309,Acopiara - CE,564520
2300408,Aiuaba - CE,151596
2300507,Alcântaras - CE,98202
2300606,Altaneira - CE,74654
2300705,Alto Santo - CE,232268
2300754,Amontada - CE,665472
2300804,Antonina do Norte - CE,78953
2300903,Apuiarés - CE,120978
2301000,Aquiraz - CE,3854401
2301109,Aracati - CE,1706227
2301208,Aracoiaba - CE,266422
2301257,Ararendá - CE,106784
2301307,Araripe - CE,207982
2301406,Aratuba - CE,151645
2301505,Arneiroz - CE,70224
2301604,Assaré - CE,237259
2301703,Aurora - CE,216792
2301802,Baixio - CE,67541
2301851,Banabuiú - CE,260031
2301901,Barbalha - CE,1345205
2301950,Barreira - CE,240016
2302008,Barro - CE,242027
2302057,Barroquinha - CE,133335
2302107,Baturité - CE,448272
2302206,Beberibe - CE,1059006
2302305,Bela Cruz - CE,322244
2302404,Boa Viagem - CE,539218
2302503,Brejo Santo - CE,817034
2302602,Camocim - CE,839500
2302701,Campos Sales - CE,292357
2302800,Canindé - CE,911356
2302909,Capistrano - CE,176809
2303006,Caridade - CE,186169
2303105,Cariré - CE,193105
2303204,Caririaçu - CE,253127
2303303,Cariús - CE,180984
2303402,Carnaubal - CE,166772
2303501,Cascavel - CE,1074377
2303600,Catarina - CE,154108
2303659,Catunda - CE,112081
2303709,Caucaia - CE,10422701
2303808,Cedro - CE,247325
2303907,Chaval - CE,110318
2303931,Choró - CE,178989
2303956,Chorozinho - CE,260273
2304004,Coreaú - CE,225090
2304103,Crateús - CE,952649
2304202,Crato - CE,1871587
2304236,Croatá - CE,224437
2304251,Cruz - CE,372681
2304269,Deputado Irapuan Pinheiro - CE,100883
2304277,Ereré - CE,80690
2304285,Eusébio - CE,3577497
2304301,Farias Brito - CE,202248
2304350,Forquilha - CE,304957
2304400,Fortaleza - CE,73437739
2304459,Fortim - CE,312460
2304509,Frecheirinha - CE,275921
2304608,General Sampaio - CE,86963
2304657,Graça - CE,129711
2304707,Granja - CE,469407
2304806,Granjeiro - CE,51337
2304905,Groaíras - CE,110755
2304954,Guaiúba - CE,231993
2305001,Guaraciaba do Norte - CE,669209
2305100,Guaramiranga - CE,80396
2305209,Hidrolândia - CE,185025
2305233,Horizonte - CE,2116782
2305266,Ibaretama - CE,132265
2305308,Ibiapina - CE,348540
2305332,Ibicuitinga - CE,124951
2305357,Icapuí - CE,411021
2305407,Icó - CE,737489
2305506,Iguatu - CE,1904815
2305605,Independência - CE,306809
2305654,Ipaporanga - CE,114127
2305704,Ipaumirim - CE,143451
2305803,Ipu - CE,519845
2305902,Ipueiras - CE,328115
2306009,Iracema - CE,195282
2306108,Irauçuba - CE,220294
2306207,Itaiçaba - CE,82855
2306256,Itaitinga - CE,1258826
2306306,Itapajé - CE,594581
2306405,Itapipoca - CE,1784007
2306504,Itapiúna - CE,170314
2306553,Itarema - CE,766786
2306603,Itatira - CE,174029
2306702,Jaguaretama - CE,226644
2306801,Jaguaribara - CE,154002
2306900,Jaguaribe - CE,561175
2307007,Jaguaruana - CE,566961
2307106,Jardim - CE,294154
2307205,Jati - CE,129729
2307254,Jijoca de Jericoacoara - CE,551638
2307304,Juazeiro do Norte - CE,5114786
2307403,Jucás - CE,319373
2307502,Lavras da Mangabeira - CE,343304
2307601,Limoeiro do Norte - CE,1423366
2307635,Madalena - CE,174831
2307650,Maracanaú - CE,12336717
2307700,Maranguape - CE,1649528
2307809,Marco - CE,390969
2307908,Martinópole - CE,96327
2308005,Massapê - CE,378718
2308104,Mauriti - CE,517496
2308203,Meruoca - CE,129293
2308302,Milagres - CE,287223
2308351,Milhã - CE,195290
2308377,Miraíma - CE,112599
2308401,Missão Velha - CE,515937
2308500,Mombaça - CE,446847
2308609,Monsenhor Tabosa - CE,160699
2308708,Morada Nova - CE,1276864
2308807,Moraújo - CE,75575
2308906,Morrinhos - CE,193204
2309003,Mucambo - CE,131292
2309102,Mulungu - CE,123801
2309201,Nova Olinda - CE,163381
2309300,Nova Russas - CE,336930
2309409,Novo Oriente - CE,283185
2309458,Ocara - CE,284836
2309508,Orós - CE,218899
2309607,Pacajus - CE,1360535
2309706,Pacatuba - CE,1235176
2309805,Pacoti - CE,148366
2309904,Pacujá - CE,59940
2310001,Palhano - CE,98773
2310100,Palmácia - CE,115124
2310209,Paracuru - CE,555931
2310258,Paraipaba - CE,535129
2310308,Parambu - CE,288689
2310407,Paramoti - CE,110908
2310506,Pedra Branca - CE,389914
2310605,Penaforte - CE,122162
2310704,Pentecoste - CE,484760
2310803,Pereiro - CE,560571
2310852,Pindoretama - CE,274852
2310902,Piquet Carneiro - CE,162092
2310951,Pires Ferreira - CE,84230
2311009,Poranga - CE,109402
2311108,Porteiras - CE,186375
2311207,Potengi - CE,110570
2311231,Potiretama - CE,96816
2311264,Quiterianópolis - CE,184720
2311306,Quixadá - CE,1109869
2311355,Quixelô - CE,198820
2311405,Quixeramobim - CE,1402461
2311504,Quixeré - CE,637015
2311603,Redenção - CE,409867
2311702,Reriutaba - CE,190710
2311801,Russas - CE,1158523
2311900,Saboeiro - CE,169856
2311959,Salitre - CE,159284
2312007,Santana do Acaraú - CE,280072
2312106,Santana do Cariri - CE,159277
2312205,Santa Quitéria - CE,633710
2312304,São Benedito - CE,627180
2312403,São Gonçalo do Amarante - CE,8624987
2312502,São João do Jaguaribe - CE,107898
2312601,São Luís do Curu - CE,133109
2312700,Senador Pompeu - CE,352272
2312809,Senador Sá - CE,62766
2312908,Sobral - CE,5395130
2313005,Solonópole - CE,303284
2313104,Tabuleiro do Norte - CE,450593
2313203,Tamboril - CE,282247
2313252,Tarrafas - CE,85682
2313302,Tauá - CE,711836
2313351,Tejuçuoca - CE,136988
2313401,Tianguá - CE,1732690
2313500,Trairi - CE,1115144
2313559,Tururu - CE,138079
2313609,Ubajara - CE,642046
2313708,Umari - CE,69441
2313757,Umirim - CE,172797
2313807,Uruburetama - CE,299474
2313906,Uruoca - CE,298207
2313955,Varjota - CE,375819
2314003,Várzea Alegre - CE,468101
2314102,Viçosa do Ceará - CE,603321
2400109,Acari - RN,141992
2400208,Assú - RN,1467562
2400307,Afonso Bezerra - RN,138262
2400406,Água Nova - RN,34552
2400505,Alexandria - RN,150789
2400604,Almino Afonso - RN,50061
2400703,Alto do Rodrigues - RN,616322
2400802,Angicos - RN,180163
2400901,Antônio Martins - RN,65525
2401008,Apodi - RN,709586
2401107,Areia Branca - RN,935968
2401206,Arez - RN,386631
2401305,Campo Grande - RN,105354
2401404,Baía Formosa - RN,325030
2401453,Baraúna - RN,746395
2401503,Barcelona - RN,45864
2401602,Bento Fernandes - RN,88429
2401651,Bodó - RN,286574
2401701,Bom Jesus - RN,109336
2401800,Brejinho - RN,139463
2401859,Caiçara do Norte - RN,112176
2401909,Caiçara do Rio do Vento - RN,60456
2402006,Caicó - RN,1394838
2402105,Campo Redondo - RN,106965
2402204,Canguaretama - RN,605673
2402303,Caraúbas - RN,373657
2402402,Carnaúba dos Dantas - RN,118372
2402501,Carnaubais - RN,210948
2402600,Ceará-Mirim - RN,1002193
2402709,Cerro Corá - RN,140410
2402808,Coronel Ezequiel - RN,52506
2402907,Coronel João Pessoa - RN,48166
2403004,Cruzeta - RN,123141
2403103,Currais Novos - RN,804224
2403202,Doutor Severiano - RN,78555
2403251,Parnamirim - RN,6845358
2403301,Encanto - RN,62292
2403400,Equador - RN,81976
2403509,Espírito Santo - RN,97584
2403608,Extremoz - RN,570418
2403707,Felipe Guerra - RN,173825
2403756,Fernando Pedroza - RN,39069
2403806,Florânia - RN,120492
2403905,Francisco Dantas - RN,32758
2404002,Frutuoso Gomes - RN,44911
2404101,Galinhos - RN,162616
2404200,Goianinha - RN,546570
2404309,Governador Dix-Sept Rosado - RN,386259
2404408,Grossos - RN,158308
2404507,Guamaré - RN,2042133
2404606,Ielmo Marinho - RN,140718
2404705,Ipanguaçu - RN,196498
2404804,Ipueira - RN,34929
2404853,Itajá - RN,99444
2404903,Itaú - RN,73781
2405009,Jaçanã - RN,86389
2405108,Jandaíra - RN,101429
2405207,Janduís - RN,84497
2405306,Januário Cicco - RN,84899
2405405,Japi - RN,51547
2405504,Jardim de Angicos - RN,64391
2405603,Jardim de Piranhas - RN,213313
2405702,Jardim do Seridó - RN,207991
2405801,João Câmara - RN,1269833
2405900,João Dias - RN,27991
2406007,José da Penha - RN,67413
2406106,Jucurutu - RN,315838
2406155,Jundiá - RN,42147
2406205,Lagoa d'Anta - RN,70837
2406304,Lagoa de Pedras - RN,81381
2406403,Lagoa de Velhos - RN,38240
2406502,Lagoa Nova - RN,269032
2406601,Lagoa Salgada - RN,94311
2406700,Lajes - RN,165928
2406809,Lajes Pintadas - RN,51593
2406908,Lucrécia - RN,51509
2407005,Luís Gomes - RN,87825
2407104,Macaíba - RN,1828142
2407203,Macau - RN,1111118
2407252,Major Sales - RN,48003
2407302,Marcelino Vieira - RN,82889
2407401,Martins - RN,108194
2407500,Maxaranguape - RN,134892
2407609,Messias Targino - RN,55529
2407708,Montanhas - RN,130282
2407807,Monte Alegre - RN,271451
2407906,Monte das Gameleiras - RN,32366
2408003,Mossoró - RN,8071719
2408102,Natal - RN,24186139
2408201,Nísia Floresta - RN,474716
2408300,Nova Cruz - RN,560495
2408409,Olho d'Água do Borges - RN,47532
2408508,Ouro Branco - RN,61703
2408607,Paraná - RN,43930
2408706,Paraú - RN,55256
2408805,Parazinho - RN,606239
2408904,Parelhas - RN,368924
2408953,Rio do Fogo - RN,185590
2409100,Passa e Fica - RN,152322
2409209,Passagem - RN,46128
2409308,Patu - RN,160912
2409332,Santa Maria - RN,78031
2409407,Pau dos Ferros - RN,709328
2409506,Pedra Grande - RN,293283
2409605,Pedra Preta - RN,36126
2409704,Pedro Avelino - RN,79994
2409803,Pedro Velho - RN,173615
2409902,Pendências - RN,757491
2410009,Pilões - RN,41829
2410108,Poço Branco - RN,131859
2410207,Portalegre - RN,78933
2410256,Porto do Mangue - RN,149471
2410306,Serra Caiada - RN,109306
2410405,Pureza - RN,169428
2410504,Rafael Fernandes - RN,53271
2410603,Rafael Godeiro - RN,43450
2410702,Riacho da Cruz - RN,37507
2410801,Riacho de Santana - RN,43512
2410900,Riachuelo - RN,192156
2411007,Rodolfo Fernandes - RN,59192
2411056,Tibau - RN,115022
2411106,Ruy Barbosa - RN,126772
2411205,Santa Cruz - RN,619036
2411403,Santana do Matos - RN,147037
2411429,Santana do Seridó - RN,36353
2411502,Santo Antônio - RN,302533
2411601,São Bento do Norte - RN,549241
2411700,São Bento do Trairí - RN,45623
2411809,São Fernando - RN,63596
2411908,São Francisco do Oeste - RN,54447
2412005,São Gonçalo do Amarante - RN,1905641
2412104,São João do Sabugi - RN,84585
2412203,São José de Mipibu - RN,1040956
2412302,São José do Campestre - RN,125090
2412401,São José do Seridó - RN,83854
2412500,São Miguel - RN,319740
2412559,São Miguel do Gostoso - RN,492637
2412609,São Paulo do Potengi - RN,231552
2412708,São Pedro - RN,55799
2412807,São Rafael - RN,88674
2412906,São Tomé - RN,111773
2413003,São Vicente - RN,76920
2413102,Senador Elói de Souza - RN,60475
2413201,Senador Georgino Avelino - RN,116486
2413300,Serra de São Bento - RN,57410
2413359,Serra do Mel - RN,858721
2413409,Serra Negra do Norte - RN,118874
2413508,Serrinha - RN,71897
2413557,Serrinha dos Pintos - RN,49786
2413607,Severiano Melo - RN,63098
2413706,Sítio Novo - RN,53783
2413805,Taboleiro Grande - RN,32472
2413904,Taipu - RN,155197
2414001,Tangará - RN,201782
2414100,Tenente Ananias - RN,113586
2414159,Tenente Laurentino Cruz - RN,107284
2414209,Tibau do Sul - RN,415829
2414308,Timbaúba dos Batistas - RN,43617
2414407,Touros - RN,814838
2414456,Triunfo Potiguar - RN,45829
2414506,Umarizal - RN,151205
2414605,Upanema - RN,214152
2414704,Várzea - RN,56555
2414753,Venha-Ver - RN,43202
2414803,Vera Cruz - RN,133469
2414902,Viçosa - RN,23238
2415008,Vila Flor - RN,44403
2500106,Água Branca - PB,92268
2500205,Aguiar - PB,60256
2500304,Alagoa Grande - PB,300766
2500403,Alagoa Nova - PB,335568
2500502,Alagoinha - PB,138844
2500536,Alcantil - PB,55221
2500577,Algodão de Jandaíra - PB,28688
2500601,Alhandra - PB,3391901
2500700,São João do Rio do Peixe - PB,226326
2500734,Amparo - PB,29514
2500775,Aparecida - PB,105562
2500809,Araçagi - PB,186121
2500908,Arara - PB,112505
2501005,Araruna - PB,204618
2501104,Areia - PB,258030
2501153,Areia de Baraúnas - PB,26146
2501203,Areial - PB,62686
2501302,Aroeiras - PB,286086
2501351,Assunção - PB,48605
2501401,Baía da Traição - PB,108130
2501500,Bananeiras - PB,279647
2501534,Baraúna - PB,49872
2501575,Barra de Santana - PB,90980
2501609,Barra de Santa Rosa - PB,151140
2501708,Barra de São Miguel - PB,85061
2501807,Bayeux - PB,1367700
2501906,Belém - PB,217642
2502003,Belém do Brejo do Cruz - PB,78754
2502052,Bernardino Batista - PB,40115
2502102,Boa Ventura - PB,51771
2502151,Boa Vista - PB,203601
2502201,Bom Jesus - PB,32154
2502300,Bom Sucesso - PB,54738
2502409,Bonito de Santa Fé - PB,96760
2502508,Boqueirão - PB,260287
2502607,Igaracy - PB,60877
2502706,Borborema - PB,69315
2502805,Brejo do Cruz - PB,147569
2502904,Brejo dos Santos - PB,64523
2503001,Caaporã - PB,416707
2503100,Cabaceiras - PB,116784
2503209,Cabedelo - PB,3137677
2503308,Cachoeira dos Índios - PB,125141
2503407,Cacimba de Areia - PB,39217
2503506,Cacimba de Dentro - PB,154293
2503555,Cacimbas - PB,67251
2503605,Caiçara - PB,65797
2503704,Cajazeiras - PB,1231837
2503753,Cajazeirinhas - PB,42140
2503803,Caldas Brandão - PB,74927
2503902,Camalaú - PB,71860
2504009,Campina Grande - PB,10349781
2504033,Capim - PB,75876
2504074,Caraúbas - PB,42317
2504108,Carrapateira - PB,31011
2504157,Casserengue - PB,70122
2504207,Catingueira - PB,53095
2504306,Catolé do Rocha - PB,506809
2504355,Caturité - PB,61814
2504405,Conceição - PB,209556
2504504,Condado - PB,90623
2504603,Conde - PB,1274198
2504702,Congo - PB,61917
2504801,Coremas - PB,250138
2504850,Coxixola - PB,24115
2504900,Cruz do Espírito Santo - PB,191764
2505006,Cubati - PB,76970
2505105,Cuité - PB,220943
2505204,Cuitegi - PB,66817
2505238,Cuité de Mamanguape - PB,74254
2505279,Curral de Cima - PB,55714
2505303,Curral Velho - PB,26853
2505352,Damião - PB,50368
2505402,Desterro - PB,72920
2505501,Vista Serrana - PB,39511
2505600,Diamante - PB,59527
2505709,Dona Inês - PB,94022
2505808,Duas Estradas - PB,45155
2505907,Emas - PB,41741
2506004,Esperança - PB,709828
2506103,Fagundes - PB,105579
2506202,Frei Martinho - PB,30352
2506251,Gado Bravo - PB,76350
2506301,Guarabira - PB,1778824
2506400,Gurinhém - PB,151393
2506509,Gurjão - PB,38417
2506608,Ibiara - PB,58012
2506707,Imaculada - PB,98470
2506806,Ingá - PB,195442
2506905,Itabaiana - PB,336826
2507002,Itaporanga - PB,342219
2507101,Itapororoca - PB,206834
2507200,Itatuba - PB,154474
2507309,Jacaraú - PB,165481
2507408,Jericó - PB,76561
2507507,João Pessoa - PB,21865637
2507606,Juarez Távora - PB,73279
2507705,Juazeirinho - PB,210738
